No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:13:20;2100617;2026-08-21   19:26:13.460;;;10;Fr;19:26:13.460;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:13:20;2100616;2026-08-22   13:19:17.234;;;10;Sa;13:19:17.234;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:13:20;8509414;2026-08-22   13:31:52.996;;;10;Sa;13:31:52.996;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:13:20;1430205;2026-08-22   13:32:27.355;;;10;Sa;13:32:27.355;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:13:20;7130314;2026-08-22   15:33:38.152;;;10;Sa;15:33:38.152;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:13:20;2132164;2026-08-22   15:37:28.750;;;10;Sa;15:37:28.750;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:13:20;2771584;2026-08-22   15:38:30.824;;;10;Sa;15:38:30.824;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:13:20;2212790;2026-08-22   15:42:33.089;;;10;Sa;15:42:33.089;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:13:20;1555055;2026-08-22   15:43:18.328;;;10;Sa;15:43:18.328;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:13:20;2137761;2026-08-22   15:45:23.593;;;10;Sa;15:45:23.593;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:13:20;1161606;2026-08-22   15:48:45.609;;;10;Sa;15:48:45.609;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:13:20;2219908;2026-08-22   15:48:48.117;;;10;Sa;15:48:48.117;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:13:20;1161606;2026-08-22   15:48:48.761;;;10;Sa;15:48:48.761;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:13:20;1504819;2026-08-22   15:49:05.632;;;10;Sa;15:49:05.632;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:13:20;2166402;2026-08-22   15:49:35.433;;;10;Sa;15:49:35.433;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:13:20;231138;2026-08-22   15:50:40.546;;;10;Sa;15:50:40.546;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:13:21;1505235;2026-08-22   15:50:46.699;;;10;Sa;15:50:46.699;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:13:21;2025096;2026-08-22   15:51:35.246;;;10;Sa;15:51:35.246;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:13:21;2028400;2026-08-22   15:51:36.312;;;10;Sa;15:51:36.312;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:13:21;1501381;2026-08-22   15:51:49.675;;;10;Sa;15:51:49.675;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:13:21;2220113;2026-08-22   15:52:05.230;;;10;Sa;15:52:05.230;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:13:21;2212815;2026-08-22   15:52:14.484;;;10;Sa;15:52:14.484;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:13:21;2653375;2026-08-22   15:52:22.308;;;10;Sa;15:52:22.308;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:13:21;2653350;2026-08-22   15:52:52.007;;;10;Sa;15:52:52.007;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:13:21;2448055;2026-08-22   15:54:43.167;;;10;Sa;15:54:43.167;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:13:21;2164599;2026-08-22   15:56:29.238;;;10;Sa;15:56:29.238;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:13:21;2135783;2026-08-22   15:56:46.863;;;10;Sa;15:56:46.863;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:13:21;1908110;2026-08-22   15:56:49.062;;;10;Sa;15:56:49.062;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
29;2026-09-13 16:13:21;450204;2026-08-22   15:56:56.316;;;10;Sa;15:56:56.316;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
30;2026-09-13 16:13:21;1831220;2026-08-22   15:56:59.347;;;10;Sa;15:56:59.347;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
31;2026-09-13 16:13:21;409441;2026-08-22   15:59:11.390;;;10;Sa;15:59:11.390;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
32;2026-09-13 16:13:21;814481;2026-08-22   15:59:12.375;;;10;Sa;15:59:12.375;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
33;2026-09-13 16:13:21;2771569;2026-08-22   16:00:36.125;;;10;Sa;16:00:36.125;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
34;2026-09-13 16:13:21;1999813;2026-08-22   16:04:01.382;;;10;Sa;16:04:01.382;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
35;2026-09-13 16:13:21;1521521;2026-08-22   16:04:11.656;;;10;Sa;16:04:11.656;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
36;2026-09-13 16:13:21;2164031;2026-08-22   16:05:23.984;;;10;Sa;16:05:23.984;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
37;2026-09-13 16:13:21;1060617;2026-08-22   16:06:52.660;;;10;Sa;16:06:52.660;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
38;2026-09-13 16:13:21;2078101;2026-08-22   16:06:53.687;;;10;Sa;16:06:53.687;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
39;2026-09-13 16:13:21;441992;2026-08-22   16:06:54.980;;;10;Sa;16:06:54.980;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
40;2026-09-13 16:13:21;2213297;2026-08-22   16:07:03.824;;;10;Sa;16:07:03.824;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
41;2026-09-13 16:13:21;1070782;2026-08-22   16:09:20.789;;;10;Sa;16:09:20.789;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
42;2026-09-13 16:13:21;2212916;2026-08-22   16:09:22.507;;;10;Sa;16:09:22.507;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
43;2026-09-13 16:13:21;2163244;2026-08-22   16:09:34.679;;;10;Sa;16:09:34.679;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
44;2026-09-13 16:13:21;1186790;2026-08-22   16:09:35.523;;;10;Sa;16:09:35.523;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
45;2026-09-13 16:13:21;1504809;2026-08-22   16:09:54.000;;;10;Sa;16:09:54.000;BcFinish;0;1;NotSetOrDisabled;;False;Unknown;False;
