No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:10:12;2100616;2026-08-22   12:54:49.250;;;75;Sa;12:54:49.250;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:10:12;1555055;2026-08-22   15:36:52.820;;;75;Sa;15:36:52.820;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:10:12;2025096;2026-08-22   15:38:09.753;;;75;Sa;15:38:09.753;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:10:12;2028400;2026-08-22   15:38:11.320;;;75;Sa;15:38:11.320;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:10:12;1504819;2026-08-22   15:38:24.703;;;75;Sa;15:38:24.703;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:10:12;1161606;2026-08-22   15:38:34.031;;;75;Sa;15:38:34.031;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:10:12;2448055;2026-08-22   15:39:32.570;;;75;Sa;15:39:32.570;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:10:12;2166402;2026-08-22   15:39:39.230;;;75;Sa;15:39:39.230;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:10:12;1292912;2026-08-22   15:39:42.566;;;75;Sa;15:39:42.566;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:10:12;2219908;2026-08-22   15:41:11.222;;;75;Sa;15:41:11.222;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:10:12;2653350;2026-08-22   15:41:22.343;;;75;Sa;15:41:22.343;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:10:12;2212815;2026-08-22   15:41:27.304;;;75;Sa;15:41:27.304;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:10:12;2220113;2026-08-22   15:41:28.593;;;75;Sa;15:41:28.593;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:10:12;231138;2026-08-22   15:41:32.824;;;75;Sa;15:41:32.824;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:10:12;1505235;2026-08-22   15:41:34.382;;;75;Sa;15:41:34.382;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:10:12;2653375;2026-08-22   15:41:38.746;;;75;Sa;15:41:38.746;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:10:13;1501381;2026-08-22   15:41:50.386;;;75;Sa;15:41:50.386;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:10:13;450204;2026-08-22   15:42:18.859;;;75;Sa;15:42:18.859;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:10:13;409441;2026-08-22   15:44:16.773;;;75;Sa;15:44:16.773;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:10:13;1831220;2026-08-22   15:44:55.906;;;75;Sa;15:44:55.906;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:10:13;2135783;2026-08-22   15:44:58.757;;;75;Sa;15:44:58.757;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:10:13;1801230;2026-08-22   15:45:04.937;;;75;Sa;15:45:04.937;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:10:13;1908110;2026-08-22   15:45:09.195;;;75;Sa;15:45:09.195;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:10:13;814481;2026-08-22   15:45:10.050;;;75;Sa;15:45:10.050;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:10:13;9750630;2026-08-22   15:46:09.832;;;75;Sa;15:46:09.832;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:10:13;2771569;2026-08-22   15:52:30.125;;;75;Sa;15:52:30.125;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:10:13;2212916;2026-08-22   15:53:01.871;;;75;Sa;15:53:01.871;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:10:13;1070782;2026-08-22   15:53:05.957;;;75;Sa;15:53:05.957;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
29;2026-09-13 16:10:13;1521521;2026-08-22   15:54:38.742;;;75;Sa;15:54:38.742;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
30;2026-09-13 16:10:13;2164579;2026-08-22   15:55:00.917;;;75;Sa;15:55:00.917;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
31;2026-09-13 16:10:13;445301;2026-08-22   15:55:03.640;;;75;Sa;15:55:03.640;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
32;2026-09-13 16:10:13;30215;2026-08-22   15:55:06.378;;;75;Sa;15:55:06.378;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
33;2026-09-13 16:10:13;2213297;2026-08-22   15:58:08.957;;;75;Sa;15:58:08.957;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
34;2026-09-13 16:10:13;445263;2026-08-22   15:58:23.601;;;75;Sa;15:58:23.601;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
35;2026-09-13 16:10:13;2212924;2026-08-22   15:59:19.585;;;75;Sa;15:59:19.585;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
36;2026-09-13 16:10:13;2078145;2026-08-22   16:00:55.187;;;75;Sa;16:00:55.187;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
37;2026-09-13 16:10:13;428934;2026-08-22   16:02:50.417;;;75;Sa;16:02:50.417;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
38;2026-09-13 16:10:13;1622226;2026-08-22   16:04:10.066;;;75;Sa;16:04:10.066;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
39;2026-09-13 16:10:13;2771576;2026-08-22   16:04:41.761;;;75;Sa;16:04:41.761;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
40;2026-09-13 16:10:13;941915;2026-08-22   16:05:32.941;;;75;Sa;16:05:32.941;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
41;2026-09-13 16:10:13;1818889;2026-08-22   16:34:01.945;;;75;Sa;16:34:01.945;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
42;2026-09-13 16:10:13;1430205;2026-08-23   08:38:12.535;;;75;Su;08:38:12.535;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
43;2026-09-13 16:10:13;7472012;2026-08-23   10:25:38.511;;;75;Su;10:25:38.511;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
44;2026-09-13 16:10:13;2159837;2026-08-23   10:25:41.792;;;75;Su;10:25:41.792;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
