No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:03:19;8535464;2026-08-23   08:29:09.238;;;61;Su;08:29:09.238;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:03:19;7472012;2026-08-23   10:43:43.621;;;61;Su;10:43:43.621;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:03:19;2159837;2026-08-23   10:45:41.261;;;61;Su;10:45:41.261;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:03:19;2165522;2026-08-23   10:46:48.707;;;61;Su;10:46:48.707;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:03:19;7472012;2026-08-23   10:51:57.613;;;61;Su;10:51:57.613;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:03:19;2159837;2026-08-23   10:58:46.449;;;61;Su;10:58:46.449;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:03:19;2137761;2026-08-23   11:05:02.804;;;61;Su;11:05:02.804;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:03:19;2165522;2026-08-23   11:10:04.351;;;61;Su;11:10:04.351;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:03:19;2132177;2026-08-23   11:20:31.277;;;61;Su;11:20:31.277;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:03:19;2137761;2026-08-23   11:22:24.906;;;61;Su;11:22:24.906;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:03:19;2132177;2026-08-23   11:36:46.718;;;61;Su;11:36:46.718;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:03:19;2164031;2026-08-23   11:40:14.699;;;61;Su;11:40:14.699;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:03:19;2163244;2026-08-23   11:46:19.753;;;61;Su;11:46:19.753;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:03:19;2164031;2026-08-23   11:48:51.378;;;61;Su;11:48:51.378;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:03:19;7020626;2026-08-23   11:52:58.714;;;61;Su;11:52:58.714;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:03:19;2163244;2026-08-23   11:58:00.945;;;61;Su;11:58:00.945;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:03:19;2771579;2026-08-23   12:00:21.929;;;61;Su;12:00:21.929;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:03:19;1817266;2026-08-23   12:00:34.007;;;61;Su;12:00:34.007;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:03:19;2132164;2026-08-23   12:03:48.359;;;61;Su;12:03:48.359;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:03:19;2771579;2026-08-23   12:15:00.781;;;61;Su;12:15:00.781;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:03:19;1292912;2026-08-23   12:26:09.542;;;61;Su;12:26:09.542;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:03:19;2132164;2026-08-23   12:27:02.398;;;61;Su;12:27:02.398;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:03:19;7020626;2026-08-23   12:27:16.449;;;61;Su;12:27:16.449;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:03:19;1292912;2026-08-23   12:41:23.082;;;61;Su;12:41:23.082;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:03:19;2390706;2026-09-10   18:17:42.187;;;61;Th;18:17:42.187;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:03:19;2390705;2026-09-10   18:18:19.433;;;61;Th;18:18:19.433;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:03:19;2390709;2026-09-10   18:18:37.781;;;61;Th;18:18:37.781;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:03:19;2390702;2026-09-10   18:18:39.007;;;61;Th;18:18:39.007;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
29;2026-09-13 16:03:19;2390708;2026-09-10   18:19:48.671;;;61;Th;18:19:48.671;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
30;2026-09-13 16:03:19;2390703;2026-09-10   18:21:01.144;;;61;Th;18:21:01.144;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
31;2026-09-13 16:03:19;443383;2026-09-10   18:21:28.066;;;61;Th;18:21:28.066;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
32;2026-09-13 16:03:19;2390704;2026-09-10   18:23:33.304;;;61;Th;18:23:33.304;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
33;2026-09-13 16:03:19;2390710;2026-09-13   16:02:59.046;;;61;Su;16:02:59.046;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
