No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:09:36;2100616;2026-08-22   12:53:37.351;;;73;Sa;12:53:37.351;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:09:36;1555055;2026-08-22   15:36:34.113;;;73;Sa;15:36:34.113;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:09:36;2028400;2026-08-22   15:37:46.039;;;73;Sa;15:37:46.039;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:09:36;2025096;2026-08-22   15:37:49.171;;;73;Sa;15:37:49.171;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:09:36;1504819;2026-08-22   15:37:59.097;;;73;Sa;15:37:59.097;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:09:36;1161606;2026-08-22   15:38:19.816;;;73;Sa;15:38:19.816;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:09:36;2448055;2026-08-22   15:38:27.425;;;73;Sa;15:38:27.425;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:09:36;2166402;2026-08-22   15:39:25.085;;;73;Sa;15:39:25.085;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:09:36;1292912;2026-08-22   15:39:26.667;;;73;Sa;15:39:26.667;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:09:36;231138;2026-08-22   15:40:17.160;;;73;Sa;15:40:17.160;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:09:36;1505235;2026-08-22   15:40:21.265;;;73;Sa;15:40:21.265;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:09:36;2219908;2026-08-22   15:40:21.777;;;73;Sa;15:40:21.777;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:09:36;2220113;2026-08-22   15:40:46.488;;;73;Sa;15:40:46.488;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:09:36;2212815;2026-08-22   15:40:51.175;;;73;Sa;15:40:51.175;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:09:36;2653350;2026-08-22   15:41:06.296;;;73;Sa;15:41:06.296;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:09:36;1501381;2026-08-22   15:41:14.796;;;73;Sa;15:41:14.796;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:09:37;2653375;2026-08-22   15:41:15.542;;;73;Sa;15:41:15.542;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:09:37;450204;2026-08-22   15:41:53.757;;;73;Sa;15:41:53.757;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:09:37;409441;2026-08-22   15:43:55.937;;;73;Sa;15:43:55.937;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:09:37;1908110;2026-08-22   15:44:29.941;;;73;Sa;15:44:29.941;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:09:37;1831220;2026-08-22   15:44:35.617;;;73;Sa;15:44:35.617;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:09:37;2135783;2026-08-22   15:44:36.843;;;73;Sa;15:44:36.843;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:09:37;1801230;2026-08-22   15:44:43.855;;;73;Sa;15:44:43.855;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:09:37;814481;2026-08-22   15:44:47.796;;;73;Sa;15:44:47.796;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:09:37;9750630;2026-08-22   15:45:16.777;;;73;Sa;15:45:16.777;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
