No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:09:54;2100616;2026-08-22   12:54:26.269;;;74;Sa;12:54:26.269;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:09:54;1555055;2026-08-22   15:36:45.558;;;74;Sa;15:36:45.558;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:09:54;2028400;2026-08-22   15:38:01.894;;;74;Sa;15:38:01.894;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:09:54;2025096;2026-08-22   15:38:03.718;;;74;Sa;15:38:03.718;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:09:54;1504819;2026-08-22   15:38:16.308;;;74;Sa;15:38:16.308;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:09:54;1161606;2026-08-22   15:38:28.921;;;74;Sa;15:38:28.921;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:09:54;2448055;2026-08-22   15:38:42.851;;;74;Sa;15:38:42.851;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:09:54;2166402;2026-08-22   15:39:32.781;;;74;Sa;15:39:32.781;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:09:54;1292912;2026-08-22   15:39:37.105;;;74;Sa;15:39:37.105;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:09:54;231138;2026-08-22   15:40:29.507;;;74;Sa;15:40:29.507;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:09:54;1505235;2026-08-22   15:40:30.707;;;74;Sa;15:40:30.707;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:09:54;2220113;2026-08-22   15:41:04.480;;;74;Sa;15:41:04.480;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:09:54;2219908;2026-08-22   15:41:06.734;;;74;Sa;15:41:06.734;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:09:54;2212815;2026-08-22   15:41:08.855;;;74;Sa;15:41:08.855;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:09:54;2653350;2026-08-22   15:41:15.484;;;74;Sa;15:41:15.484;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:09:54;2653375;2026-08-22   15:41:27.679;;;74;Sa;15:41:27.679;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:09:54;1501381;2026-08-22   15:41:31.292;;;74;Sa;15:41:31.292;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:09:54;450204;2026-08-22   15:42:09.980;;;74;Sa;15:42:09.980;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:09:54;409441;2026-08-22   15:44:09.359;;;74;Sa;15:44:09.359;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:09:54;1908110;2026-08-22   15:44:38.574;;;74;Sa;15:44:38.574;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:09:54;2135783;2026-08-22   15:44:44.570;;;74;Sa;15:44:44.570;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:09:54;1831220;2026-08-22   15:44:47.289;;;74;Sa;15:44:47.289;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:09:54;1801230;2026-08-22   15:44:58.000;;;74;Sa;15:44:58.000;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:09:54;814481;2026-08-22   15:45:01.886;;;74;Sa;15:45:01.886;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:09:54;9750630;2026-08-22   15:45:25.507;;;74;Sa;15:45:25.507;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:09:54;2164599;2026-08-22   15:48:06.929;;;74;Sa;15:48:06.929;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:09:54;2771569;2026-08-22   15:52:24.117;;;74;Sa;15:52:24.117;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:09:54;2212916;2026-08-22   15:52:33.851;;;74;Sa;15:52:33.851;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
29;2026-09-13 16:09:54;1070782;2026-08-22   15:52:36.429;;;74;Sa;15:52:36.429;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
30;2026-09-13 16:09:54;1521521;2026-08-22   15:54:28.406;;;74;Sa;15:54:28.406;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
31;2026-09-13 16:09:54;445301;2026-08-22   15:54:52.914;;;74;Sa;15:54:52.914;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
32;2026-09-13 16:09:54;2164579;2026-08-22   15:54:54.421;;;74;Sa;15:54:54.421;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
33;2026-09-13 16:09:55;30215;2026-08-22   15:54:59.371;;;74;Sa;15:54:59.371;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
34;2026-09-13 16:09:55;2213297;2026-08-22   15:58:03.816;;;74;Sa;15:58:03.816;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
35;2026-09-13 16:09:55;445263;2026-08-22   15:58:12.820;;;74;Sa;15:58:12.820;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
36;2026-09-13 16:09:55;2212924;2026-08-22   15:59:06.914;;;74;Sa;15:59:06.914;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
37;2026-09-13 16:09:55;2078145;2026-08-22   16:00:45.867;;;74;Sa;16:00:45.867;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
38;2026-09-13 16:09:55;428934;2026-08-22   16:02:35.492;;;74;Sa;16:02:35.492;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
39;2026-09-13 16:09:55;2771576;2026-08-22   16:03:23.671;;;74;Sa;16:03:23.671;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
40;2026-09-13 16:09:55;1622226;2026-08-22   16:03:58.218;;;74;Sa;16:03:58.218;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
41;2026-09-13 16:09:55;941915;2026-08-22   16:05:25.429;;;74;Sa;16:05:25.429;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
42;2026-09-13 16:09:55;1818889;2026-08-22   16:33:49.878;;;74;Sa;16:33:49.878;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
43;2026-09-13 16:09:55;8535464;2026-08-23   08:34:00.179;;;74;Su;08:34:00.179;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
44;2026-09-13 16:09:55;8535008;2026-08-23   09:41:28.164;;;74;Su;09:41:28.164;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
45;2026-09-13 16:09:55;2220113;2026-08-23   10:50:03.851;;;74;Su;10:50:03.851;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
46;2026-09-13 16:09:55;1060617;2026-08-23   10:51:12.601;;;74;Su;10:51:12.601;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
47;2026-09-13 16:09:55;2156556;2026-08-23   10:54:19.816;;;74;Su;10:54:19.816;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
48;2026-09-13 16:09:55;1555055;2026-08-23   10:55:02.453;;;74;Su;10:55:02.453;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
49;2026-09-13 16:09:55;1186790;2026-08-23   10:55:05.746;;;74;Su;10:55:05.746;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
50;2026-09-13 16:09:55;1010497;2026-08-23   11:00:15.527;;;74;Su;11:00:15.527;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
51;2026-09-13 16:09:55;353498;2026-08-23   11:02:41.152;;;74;Su;11:02:41.152;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
52;2026-09-13 16:09:55;2062016;2026-08-23   11:03:23.722;;;74;Su;11:03:23.722;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
53;2026-09-13 16:09:55;1506935;2026-08-23   11:07:18.082;;;74;Su;11:07:18.082;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
54;2026-09-13 16:09:55;1505235;2026-08-23   11:12:52.902;;;74;Su;11:12:52.902;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
55;2026-09-13 16:09:55;2123587;2026-08-23   11:13:43.843;;;74;Su;11:13:43.843;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
56;2026-09-13 16:09:55;1801230;2026-08-23   11:16:17.804;;;74;Su;11:16:17.804;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
57;2026-09-13 16:09:55;1831220;2026-08-23   11:16:19.679;;;74;Su;11:16:19.679;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
58;2026-09-13 16:09:55;2771584;2026-08-23   11:16:43.035;;;74;Su;11:16:43.035;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
59;2026-09-13 16:09:55;2771575;2026-08-23   11:16:49.031;;;74;Su;11:16:49.031;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
60;2026-09-13 16:09:55;450204;2026-08-23   11:19:44.664;;;74;Su;11:19:44.664;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
61;2026-09-13 16:09:55;2223548;2026-08-23   11:20:02.156;;;74;Su;11:20:02.156;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
62;2026-09-13 16:09:55;8061114;2026-08-23   11:20:27.113;;;74;Su;11:20:27.113;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
63;2026-09-13 16:09:55;2148026;2026-08-23   11:20:44.023;;;74;Su;11:20:44.023;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
64;2026-09-13 16:09:55;814481;2026-08-23   11:20:50.671;;;74;Su;11:20:50.671;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
65;2026-09-13 16:09:55;1040487;2026-08-23   11:20:52.433;;;74;Su;11:20:52.433;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
66;2026-09-13 16:09:55;2135783;2026-08-23   11:21:54.585;;;74;Su;11:21:54.585;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
67;2026-09-13 16:09:55;1908110;2026-08-23   11:21:55.640;;;74;Su;11:21:55.640;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
68;2026-09-13 16:09:55;2771576;2026-08-23   11:22:25.687;;;74;Su;11:22:25.687;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
69;2026-09-13 16:09:55;2078102;2026-08-23   11:23:05.968;;;74;Su;11:23:05.968;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
70;2026-09-13 16:09:55;1818889;2026-08-23   11:23:26.988;;;74;Su;11:23:26.988;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
71;2026-09-13 16:09:55;2212916;2026-08-23   11:23:58.921;;;74;Su;11:23:58.921;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
