No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:00:31;2100614;2026-08-23   08:53:24.621;;;60;Su;08:53:24.621;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:00:31;1880412;2026-08-23   10:48:18.308;;;60;Su;10:48:18.308;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:00:31;2771569;2026-08-23   10:48:23.113;;;60;Su;10:48:23.113;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:00:31;2219908;2026-08-23   10:48:37.257;;;60;Su;10:48:37.257;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:00:31;2213297;2026-08-23   10:48:46.593;;;60;Su;10:48:46.593;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:00:31;2163463;2026-08-23   10:48:50.273;;;60;Su;10:48:50.273;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:00:31;2164599;2026-08-23   10:48:54.000;;;60;Su;10:48:54.000;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:00:31;2060841;2026-08-23   10:48:57.890;;;60;Su;10:48:57.890;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:00:31;231138;2026-08-23   10:49:06.242;;;60;Su;10:49:06.242;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:00:31;2653375;2026-08-23   10:50:20.632;;;60;Su;10:50:20.632;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:00:31;445265;2026-08-23   10:50:31.664;;;60;Su;10:50:31.664;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:00:31;445595;2026-08-23   10:52:00.421;;;60;Su;10:52:00.421;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:00:31;2653350;2026-08-23   10:56:50.312;;;60;Su;10:56:50.312;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:00:31;1507797;2026-08-23   10:57:23.023;;;60;Su;10:57:23.023;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:00:31;2212933;2026-08-23   10:59:09.437;;;60;Su;10:59:09.437;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:00:31;2212935;2026-08-23   10:59:10.425;;;60;Su;10:59:10.425;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:00:31;2212918;2026-08-23   10:59:15.148;;;60;Su;10:59:15.148;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:00:31;1501381;2026-08-23   10:59:26.390;;;60;Su;10:59:26.390;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:00:31;2166402;2026-08-23   10:59:28.011;;;60;Su;10:59:28.011;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:00:31;9750630;2026-08-23   11:00:03.660;;;60;Su;11:00:03.660;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:00:31;1060617;2026-08-23   11:00:07.382;;;60;Su;11:00:07.382;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:00:31;2165257;2026-08-23   11:00:23.585;;;60;Su;11:00:23.585;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:00:31;1505235;2026-08-23   11:02:51.472;;;60;Su;11:02:51.472;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:00:31;1801230;2026-08-23   11:04:06.277;;;60;Su;11:04:06.277;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:00:31;1186790;2026-08-23   11:04:43.339;;;60;Su;11:04:43.339;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:00:31;1831220;2026-08-23   11:05:21.812;;;60;Su;11:05:21.812;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:00:31;2220113;2026-08-23   11:07:14.390;;;60;Su;11:07:14.390;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:00:31;1555055;2026-08-23   11:07:47.585;;;60;Su;11:07:47.585;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
