No;Read on;SIID;Control time;Battery voltage;Serial number;Code number;DayOfWeek;Punch DateTime;Operating mode;SIAC number;SIAC Count;SIAC radio mode;SIAC is battery low;SIAC is card full;SIAC beacon mode;SIAC is gate mode;
1;2026-09-13 16:09:17;2100616;2026-08-22   12:52:47.332;;;72;Sa;12:52:47.332;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
2;2026-09-13 16:09:17;1555055;2026-08-22   15:36:25.250;;;72;Sa;15:36:25.250;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
3;2026-09-13 16:09:17;2028400;2026-08-22   15:37:21.167;;;72;Sa;15:37:21.167;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
4;2026-09-13 16:09:17;2025096;2026-08-22   15:37:24.531;;;72;Sa;15:37:24.531;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
5;2026-09-13 16:09:17;1504819;2026-08-22   15:37:46.167;;;72;Sa;15:37:46.167;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
6;2026-09-13 16:09:17;1161606;2026-08-22   15:38:09.078;;;72;Sa;15:38:09.078;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
7;2026-09-13 16:09:17;2448055;2026-08-22   15:38:15.175;;;72;Sa;15:38:15.175;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
8;2026-09-13 16:09:17;2166402;2026-08-22   15:39:01.894;;;72;Sa;15:39:01.894;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
9;2026-09-13 16:09:17;1292912;2026-08-22   15:39:19.136;;;72;Sa;15:39:19.136;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
10;2026-09-13 16:09:17;1505235;2026-08-22   15:39:24.796;;;72;Sa;15:39:24.796;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
11;2026-09-13 16:09:17;231138;2026-08-22   15:39:26.574;;;72;Sa;15:39:26.574;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
12;2026-09-13 16:09:17;2219908;2026-08-22   15:40:02.121;;;72;Sa;15:40:02.121;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
13;2026-09-13 16:09:17;2220113;2026-08-22   15:40:37.960;;;72;Sa;15:40:37.960;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
14;2026-09-13 16:09:17;2212815;2026-08-22   15:40:42.058;;;72;Sa;15:40:42.058;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
15;2026-09-13 16:09:17;1501381;2026-08-22   15:40:51.367;;;72;Sa;15:40:51.367;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
16;2026-09-13 16:09:17;2653350;2026-08-22   15:40:53.308;;;72;Sa;15:40:53.308;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
17;2026-09-13 16:09:17;2653375;2026-08-22   15:41:02.324;;;72;Sa;15:41:02.324;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
18;2026-09-13 16:09:17;450204;2026-08-22   15:41:30.445;;;72;Sa;15:41:30.445;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
19;2026-09-13 16:09:17;409441;2026-08-22   15:43:38.730;;;72;Sa;15:43:38.730;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
20;2026-09-13 16:09:17;814481;2026-08-22   15:44:03.093;;;72;Sa;15:44:03.093;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
21;2026-09-13 16:09:17;1801230;2026-08-22   15:44:04.500;;;72;Sa;15:44:04.500;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
22;2026-09-13 16:09:17;1908110;2026-08-22   15:44:21.199;;;72;Sa;15:44:21.199;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
23;2026-09-13 16:09:17;1831220;2026-08-22   15:44:24.375;;;72;Sa;15:44:24.375;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
24;2026-09-13 16:09:17;2135783;2026-08-22   15:44:28.394;;;72;Sa;15:44:28.394;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
25;2026-09-13 16:09:17;9750630;2026-08-22   15:45:09.585;;;72;Sa;15:45:09.585;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
26;2026-09-13 16:09:17;2164599;2026-08-22   15:47:42.218;;;72;Sa;15:47:42.218;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
27;2026-09-13 16:09:17;1070782;2026-08-22   15:51:46.671;;;72;Sa;15:51:46.671;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
28;2026-09-13 16:09:17;2212916;2026-08-22   15:51:49.250;;;72;Sa;15:51:49.250;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
29;2026-09-13 16:09:17;2771569;2026-08-22   15:52:03.828;;;72;Sa;15:52:03.828;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
30;2026-09-13 16:09:17;1521521;2026-08-22   15:53:54.980;;;72;Sa;15:53:54.980;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
31;2026-09-13 16:09:17;2164579;2026-08-22   15:54:27.191;;;72;Sa;15:54:27.191;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
32;2026-09-13 16:09:17;30215;2026-08-22   15:54:30.351;;;72;Sa;15:54:30.351;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
33;2026-09-13 16:09:18;445301;2026-08-22   15:54:32.292;;;72;Sa;15:54:32.292;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
34;2026-09-13 16:09:18;2213297;2026-08-22   15:57:07.425;;;72;Sa;15:57:07.425;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
35;2026-09-13 16:09:18;445263;2026-08-22   15:57:31.761;;;72;Sa;15:57:31.761;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
36;2026-09-13 16:09:18;2212924;2026-08-22   15:58:44.828;;;72;Sa;15:58:44.828;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
37;2026-09-13 16:09:18;2078145;2026-08-22   16:00:16.781;;;72;Sa;16:00:16.781;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
38;2026-09-13 16:09:18;1622226;2026-08-22   16:02:01.902;;;72;Sa;16:02:01.902;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
39;2026-09-13 16:09:18;428934;2026-08-22   16:02:07.246;;;72;Sa;16:02:07.246;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
40;2026-09-13 16:09:18;2771576;2026-08-22   16:02:47.675;;;72;Sa;16:02:47.675;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
41;2026-09-13 16:09:18;941915;2026-08-22   16:05:02.656;;;72;Sa;16:05:02.656;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
42;2026-09-13 16:09:18;1818889;2026-08-22   16:31:49.871;;;72;Sa;16:31:49.871;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
43;2026-09-13 16:09:18;1818889;2026-08-22   16:33:02.007;;;72;Sa;16:33:02.007;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
44;2026-09-13 16:09:18;445870;2026-09-10   18:20:43.234;;;72;Th;18:20:43.234;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
45;2026-09-13 16:09:18;443399;2026-09-10   18:21:00.667;;;72;Th;18:21:00.667;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
46;2026-09-13 16:09:18;443397;2026-09-10   18:21:03.496;;;72;Th;18:21:03.496;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
47;2026-09-13 16:09:18;443392;2026-09-10   18:21:14.109;;;72;Th;18:21:14.109;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
48;2026-09-13 16:09:18;2390707;2026-09-10   18:21:15.757;;;72;Th;18:21:15.757;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
49;2026-09-13 16:09:18;443389;2026-09-10   18:21:48.730;;;72;Th;18:21:48.730;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
50;2026-09-13 16:09:18;443380;2026-09-10   18:22:27.218;;;72;Th;18:22:27.218;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
51;2026-09-13 16:09:18;443368;2026-09-10   18:22:29.269;;;72;Th;18:22:29.269;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
52;2026-09-13 16:09:18;443386;2026-09-10   18:22:36.066;;;72;Th;18:22:36.066;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
53;2026-09-13 16:09:18;2390710;2026-09-10   18:22:44.000;;;72;Th;18:22:44.000;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
54;2026-09-13 16:09:18;443388;2026-09-10   18:23:09.449;;;72;Th;18:23:09.449;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
55;2026-09-13 16:09:18;443376;2026-09-10   18:23:29.480;;;72;Th;18:23:29.480;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
56;2026-09-13 16:09:18;442332;2026-09-10   18:24:42.175;;;72;Th;18:24:42.175;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
57;2026-09-13 16:09:18;443369;2026-09-10   18:24:47.500;;;72;Th;18:24:47.500;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
58;2026-09-13 16:09:18;443377;2026-09-10   18:24:50.707;;;72;Th;18:24:50.707;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
59;2026-09-13 16:09:18;443391;2026-09-10   18:24:58.917;;;72;Th;18:24:58.917;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
60;2026-09-13 16:09:18;442332;2026-09-10   18:25:07.070;;;72;Th;18:25:07.070;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
61;2026-09-13 16:09:18;443379;2026-09-10   18:25:36.554;;;72;Th;18:25:36.554;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
62;2026-09-13 16:09:18;2390710;2026-09-13   16:09:20.144;;;72;Su;16:09:20.144;BcControl;0;1;NotSetOrDisabled;;False;Unknown;False;
